STATE_NAME,PC_NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL ,TOTAL,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors,,
Andhra Pradesh,CHELVELLA,G.MALLESHAM GOUD,M,38,GEN,IND,Auto- Rickshaw,24650,10,24660,1.1285194155,1.8649562915,2185164,,
Andhra Pradesh,CHELVELLA,SANIKE RAM GOPAL YADAV,M,47,GEN,IND,Ring,2056,2,2058,0.0941805741,0.1556399046,2185164,,
Andhra Pradesh,CHELVELLA,None of the Above,,,,NOTA,NOTA,9989,29,10018,0.4584552921,0.7576290401,2185164,,
Andhra Pradesh,Mahbubnagar,KADIRE KRISHNA,M,37,SC,BSP,Elephant,15690,89,15779,1.112240496,1.5538173844,1418668,,
Andhra Pradesh,Mahbubnagar,DR. JANARDHAN REDDY NAGAM,M,65,GEN,BJP,Lotus,270102,2689,272791,19.2286708377,26.8627541731,1418668,,
Andhra Pradesh,Mahbubnagar,JAIPAL REDDY SUDINI,M,72,GEN,INC,Hand,330167,1471,331638,23.3767167512,32.6576392493,1418668,,
Andhra Pradesh,Mahbubnagar,AP JITHENDER REDDY,M,60,GEN,TRS,Car,332581,1647,334228,23.5592823691,32.9126862754,1418668,,
Andhra Pradesh,Mahbubnagar,S.R.PREMAIAH,M,60,SC,PPOI,Auto- Rickshaw,30379,9,30388,2.142009265,2.9924204751,1418668,,
Andhra Pradesh,Mahbubnagar,H.A. RAHMAN,M,44,GEN,YSRCP,Ceiling Fan,9065,40,9105,0.6417992088,0.8966035417,1418668,,
Andhra Pradesh,Mahbubnagar,IBRAHIM SYED,M,44,GEN,IND,Almirah,4487,62,4549,0.3206528941,0.4479571127,1418668,,
Andhra Pradesh,Mahbubnagar,DR. CHANDRA SEKHAR. A,M,45,GEN,IND,Stethoscope,3983,50,4033,0.2842807479,0.397144655,1418668,,
Andhra Pradesh,Mahbubnagar,S. SHIVA SHANKAR,M,45,GEN,IND,Air Conditioner,3242,10,3252,0.2292291079,0.3202366521,1418668,,
Andhra Pradesh,Mahbubnagar,None of the Above,,,,NOTA,NOTA,9016,21,9037,0.6370059803,0.8899073263,1418668,,
Andhra Pradesh,Nagarkurnool,YELLAIAH NANDI,M,71,SC,INC,Hand,419040,1035,420075,28.4352249535,37.6377564734,1477305,,
Andhra Pradesh,Nagarkurnool,BAKKANI NARSIMLU,M,63,SC,TDP,Bicycle,182734,618,183352,12.4112488619,16.4279186453,1477305,,
Andhra Pradesh,Nagarkurnool,BAHADHUR SRINIVAS,M,39,SC,BSP,Elephant,12022,67,12089,0.8183144307,1.0831466714,1477305,,
Andhra Pradesh,Nagarkurnool,DR. MANDA JAGANNATH,M,63,SC,TRS,Car,401212,2187,403399,27.3064126907,36.1436251232,1477305,,
Andhra Pradesh,Nagarkurnool,MAREDU GOPAL,M,63,SC,YSRCP,Ceiling Fan,22955,30,22985,1.5558737025,2.0594032793,1477305,,
Andhra Pradesh,Nagarkurnool,BUDDULA SRINIVAS,M,39,SC,IND,Auto- Rickshaw,54675,5,54680,3.7013345247,4.8992025804,1477305,,
Andhra Pradesh,Nagarkurnool,None of the Above,,,,NOTA,NOTA,12329,59,12388,0.8385539885,1.1099363856,1477305,,
Andhra Pradesh,Nalgonda,KUNDARAPU RAMESH,M,46,GEN,BSP,Elephant,11503,14,11517,0.7707065915,0.9664782998,1494343,,
Andhra Pradesh,Nalgonda,GUTHA SUKHENDER REDDY,M,60,GEN,INC,Hand,467984,4109,472093,31.5920106696,39.6168828662,1494343,,
Andhra Pradesh,Nalgonda,TERA CHINNAPA REDDY,M,50,GEN,TDP,Bicycle,277433,1504,278937,18.6661964489,23.4077066511,1494343,,
Andhra Pradesh,Nalgonda,NANDYALA NARSIMHA REDDY,M,58,GEN,CPM,"Hammer, Sickle and Star",54157,266,54423,3.6419349507,4.5670442396,1494343,,
Andhra Pradesh,Nalgonda,DR. PALLA RAJESHWAR REDDY,M,50,GEN,TRS,Car,257953,2724,260677,17.4442547661,21.8753723841,1494343,,
Andhra Pradesh,Nalgonda,GUNNAM NAGI REDDY,M,64,GEN,YSRCP,Ceiling Fan,39339,46,39385,2.635606417,3.3050922841,1494343,,
Andhra Pradesh,Nalgonda,TEJAVATH BELLAIAH NAIK,M,42,GEN,AAAP,Broom,2297,11,2308,0.1544491459,0.1936816806,1494343,,
Andhra Pradesh,Nalgonda,MANUPURI DAYA SAGAR,M,39,GEN,PPOI,Television,4481,14,4495,0.3008010878,0.377209339,1494343,,
Andhra Pradesh,Nalgonda,MARRI NEHEMIAH,M,58,GEN,IND,Auto- Rickshaw,56256,3,56259,3.7647983094,4.7211168417,1494343,,
Andhra Pradesh,Nalgonda,None of the Above,,,,NOTA,NOTA,9284,21,9305,0.6226816735,0.7808527029,1494343,,
Andhra Pradesh,Bhongir ,ARVAPALLY AMBATI,M,34,GEN,BSP,Elephant,9023,6,9029,0.6050635287,0.7445369836,1492240,,
Andhra Pradesh,Bhongir ,INDRASENA REDDY NALLU,M,64,GEN,BJP,Lotus,182849,400,183249,12.2801292017,15.1108270801,1492240,,
Andhra Pradesh,Bhongir ,KOMATIREDDY RAJGOPAL REDDY,M,46,GEN,INC,Hand,416240,1380,417620,27.9861148341,34.437206234,1492240,,
Andhra Pradesh,Bhongir ,CHERUPALLY SEETHARAMULU,M,60,GEN,CPM,"Hammer, Sickle and Star",53973,62,54035,3.6210663164,4.4557598747,1492240,,
Andhra Pradesh,Bhongir ,DR. BOORA NARSAIAH GOUD,M,55,GEN,TRS,Car,446822,1342,448164,30.0329705677,36.9558835656,1492240,,
Andhra Pradesh,Bhongir ,KAPILAVAI DILEEP KUMAR,M,60,GEN,RLD,Hand Pump,5550,1,5551,0.3719911006,0.4577389297,1492240,,
Andhra Pradesh,Bhongir ,GUDURU JANARDHAN REDDY,M,41,GEN,JaSPa,Chappals,2342,0,2342,0.1569452635,0.1931227839,1492240,,
Andhra Pradesh,Bhongir ,GUAHATI MOTHILAL,M,45,GEN,AIMIM,Kite,2598,2,2600,0.1742347076,0.2143976251,1492240,,
Andhra Pradesh,Bhongir ,NAGULA SRINIVAS YADAV,M,44,GEN,MaSP,Scissors,1852,6,1858,0.1245108026,0.1532118413,1492240,,
Andhra Pradesh,Bhongir ,BOILLA NARENDER,M,32,SC,RPI(A),Sewing Machine,6846,1,6847,0.458840401,0.5646078997,1492240,,
Andhra Pradesh,Bhongir ,NAVULLA MALLA REDDY,M,42,GEN,IND,Coconut,26805,0,26805,1.7962928215,2.2103570545,1492240,,
Andhra Pradesh,Bhongir ,RAVULAPALLY KONDAL RAO,M,60,GEN,IND,Television,7720,1,7721,0.5174100681,0.636678486,1492240,,
Andhra Pradesh,Bhongir ,VARIKUPPALA KRISHNA VADDERA,M,45,GEN,IND,Auto- Rickshaw,35004,0,35004,2.3457352705,2.8864517193,1492240,,
Andhra Pradesh,Bhongir ,None of the Above,,,,NOTA,NOTA,10869,38,10907,0.7309145982,0.8993980374,1492240,,
Andhra Pradesh,Warangal,KADIYAM SRIHARI,M,63,SC,TRS,Car,658828,2811,661639,43.025679276,56.2318867678,1537778,,
Andhra Pradesh,Warangal,GANNARAPU SURENDER,M,49,SC,BSP,Elephant,9489,47,9536,0.6201159206,0.8104529392,1537778,,
Andhra Pradesh,Warangal,PARAMESHWAR RAMAGALLA,M,55,SC,BJP,Lotus,186742,397,187139,12.1694497967,15.9047139873,1537778,,
Andhra Pradesh,Warangal,RAJAIAH SIRICILLA,M,61,SC,INC,Hand,268450,615,269065,17.4970102947,22.8675042027,1537778,,
Andhra Pradesh,Warangal,CHINTHA SWAMY,M,44,SC,AAAP,Broom,5561,8,5569,0.3621461369,0.4733024767,1537778,,
Andhra Pradesh,Warangal,THUPPARI NARASIMHA SWAMY,M,44,SC,PPOI,Television,7350,0,7350,0.4779626695,0.6246674814,1537778,,
Andhra Pradesh,Warangal,VENKANNA KANNAM,M,36,SC,MCPI,Carrom Board,2257,1,2258,0.1468353344,0.1919046494,1537778,,
Andhra Pradesh,Warangal,VENKANNA NEERUDU,M,38,SC,BMUP,Cot,2098,0,2098,0.1364307048,0.1783064457,1537778,,
Andhra Pradesh,Warangal,VENU ESAMPELLY,M,37,SC,AIFB,Lion,1541,0,1541,0.1002095883,0.1309676992,1537778,,
Andhra Pradesh,Warangal,KANAKAM RAMESH,M,34,SC,IND,Scissors,2013,0,2013,0.1309032454,0.1710824,1537778,,
Andhra Pradesh,Warangal,CHILUVERU PRATHAP,M,40,SC,IND,Gas Stove,9178,0,9178,0.596835562,0.7800269584,1537778,,
Andhra Pradesh,Warangal,JANNU MAHENDAR,M,33,SC,IND,Black Board,3209,2,3211,0.2088079091,0.27289895,1537778,,
Andhra Pradesh,Warangal,None of the Above,,,,NOTA,NOTA,14007,27,14034,0.9126160685,1.19273244,1537778,,
Andhra Pradesh,Mahabubabad  ,PROF. AZMEERA SEETARAM NAIK,M,56,ST,TRS,Car,319388,1181,320569,23.1076027472,28.4543262126,1387288,,
Andhra Pradesh,Mahabubabad  ,P. BALRAM,M,49,ST,INC,Hand,283735,1842,285577,20.5852714072,25.3483684224,1387288,,
Andhra Pradesh,Mahabubabad  ,BANOTH MOHANLAL,M,49,ST,TDP,Bicycle,215664,240,215904,15.5630265669,19.1640578053,1387288,,
Andhra Pradesh,Mahabubabad  ,BODA RAASI,F,29,ST,BSP,Elephant,6220,4,6224,0.4486451263,0.552454312,1387288,,
Andhra Pradesh,Mahabubabad  ,KAVITHA RANI LUNAVATH,F,35,ST,PPOI,Television,6633,4,6637,0.4784154408,0.5891129931,1387288,,
Andhra Pradesh,Mahabubabad  ,GUGULOTU JAGAN,M,37,ST,MCPI,Carrom Board,3662,0,3662,0.2639682604,0.3250462228,1387288,,
Andhra Pradesh,Mahabubabad  ,TELLAM VENKATA RAO,M,46,ST,YSRCP,Ceiling Fan,127819,653,128472,9.2606582051,11.4034239031,1387288,,
Andhra Pradesh,Mahabubabad  ,EESAM SUDHAKAR,M,29,ST,IND,Bat,2193,0,2193,0.1580782073,0.1946549335,1387288,,
Andhra Pradesh,Mahabubabad  ,V. GOURI NAGAMANI,F,43,ST,IND,Scissors,13580,83,13663,0.9848712019,1.2127543806,1387288,,
Andhra Pradesh,Mahabubabad  ,DATLA NAGESHWAR RAO,M,48,ST,IND,Pot,6833,20,6853,0.4939853873,0.608285572,1387288,,
Andhra Pradesh,Mahabubabad  ,PADIGA YARRAIAH,M,69,ST,IND,Table,3496,2,3498,0.2521466343,0.3104892647,1387288,,
Andhra Pradesh,Mahabubabad  ,PAYAM CHANDHAR RAO (CHINNA CHANDHRANNA),M,53,ST,IND,Auto- Rickshaw,94029,15,94044,6.7789817255,8.3475278468,1387288,,
Andhra Pradesh,Mahabubabad  ,PONAKA SAMMAKKA,F,36,ST,IND,Cup & Saucer,3443,0,3443,0.2481820646,0.305607358,1387288,,
Andhra Pradesh,Mahabubabad  ,BALUNAYAK BHUKYA,M,34,ST,IND,Gas Cylinder,3091,0,3091,0.2228088184,0.2743631553,1387288,,
Andhra Pradesh,Mahabubabad  ,METLA PAPAIAH,M,62,ST,IND,BUCKET,3882,43,3925,0.282926112,0.3483906129,1387288,,
Andhra Pradesh,Mahabubabad  ,LAXMAN BUKYA,M,38,ST,IND,Ring,14029,5,14034,1.0116140268,1.2456850602,1387288,,
Andhra Pradesh,Mahabubabad  ,LAXMINARAYANA BORRA,M,38,ST,IND,Gas Stove,5879,0,5879,0.4237764617,0.5218314429,1387288,,
Andhra Pradesh,Mahabubabad  ,None of the Above,,,,NOTA,NOTA,6695,9,6704,0.4832450075,0.595060043,1387288,,
Andhra Pradesh,Khammam ,KANKANALA NARAYANA,M,66,GEN,CPI,Ears of Corn And Sickle,187266,436,187702,13.0324446787,15.7883757745,1440267,,
Andhra Pradesh,Khammam ,DODDA RAM BABU,M,48,GEN,BSP,Elephant,4758,3,4761,0.330563708,0.4004670012,1440267,,
Andhra Pradesh,Khammam ,NAMA NAGESWARA RAO,M,56,GEN,TDP,Bicycle,407614,2616,410230,28.4829132376,34.5061075213,1440267,,
Andhra Pradesh,Khammam ,BUDAN BAIG SHAIK,M,53,GEN,TRS,Car,88944,180,89124,6.1880193048,7.4965807638,1440267,,
Andhra Pradesh,Khammam ,NAGARJUNA CHERUKURU,M,44,GEN,JaSPa,Chappals,4994,8,5002,0.3472967165,0.4207384877,1440267,,
Andhra Pradesh,Khammam ,PONGULETI  SRINIVASA REDDY,M,48,GEN,YSRCP,Ceiling Fan,418609,3825,422434,29.3302561261,35.532635411,1440267,,
Andhra Pradesh,Khammam ,MEDARAMETLA  RAMA RAO,M,48,GEN,PPOI,Television,4136,3,4139,0.287377271,0.3481480609,1440267,,
Andhra Pradesh,Khammam ,KANAKAM TIRUMALA RAO,M,27,SC,IND,Green Chilli,917,0,917,0.0636687503,0.0771325856,1440267,,
Andhra Pradesh,Khammam ,KALTHI RAMULAMMA,F,39,ST,IND,Basket containing Fruits,983,0,983,0.068251234,0.082684113,1440267,,
Andhra Pradesh,Khammam ,KALTHI VENKATESWARLU,M,42,ST,IND,Almirah,1063,0,1063,0.0738057596,0.0894132372,1440267,,
Andhra Pradesh,Khammam ,KAKI BHASKAR,M,43,GEN,IND,Auto- Rickshaw,5368,0,5368,0.3727086714,0.4515242307,1440267,,
Andhra Pradesh,Khammam ,GUGULOTHU RANJITH KUMAR,M,30,ST,IND,Bat,1434,0,1434,0.0995648723,0.1206195505,1440267,,
Andhra Pradesh,Khammam ,GUGULOTHU SARVAN,M,29,ST,IND,Sewing Machine,1491,0,1491,0.1035224719,0.1254140514,1440267,,
Andhra Pradesh,Khammam ,GOKINEPALLI VENKATESWARA RAO (GVR),M,56,GEN,IND,Cup & Saucer,8041,14,8055,0.5592713018,0.6775386883,1440267,,
Andhra Pradesh,Khammam ,JERRIPOTHULA SRINIVAS,M,38,SC,IND,Cot,1116,0,1116,0.0774856329,0.0938712819,1440267,,
Andhra Pradesh,Khammam ,NAGIREDDY RAJI REDDY (RAJANNA),M,38,GEN,IND,Telephone,4484,0,4484,0.3113311629,0.3771674088,1440267,,
Andhra Pradesh,Khammam ,BACHALA LAXMAIAH,M,55,ST,IND,Electric Pole,6506,0,6506,0.4517217988,0.5472460218,1440267,,
Andhra Pradesh,Khammam ,BANOTH KISHAN NAYAK,M,33,ST,IND,Dolli,1617,0,1617,0.1122708498,0.136012422,1440267,,
Andhra Pradesh,Khammam ,BANOTH LAXMA NAIK,M,57,ST,IND,Table,1342,0,1342,0.0931771678,0.1128810577,1440267,,
Andhra Pradesh,Khammam ,BUSIREDDY SHANKAR REDDY,M,53,GEN,IND,Pot,964,0,964,0.0669320341,0.0810859461,1440267,,
Andhra Pradesh,Khammam ,MARIKANTI VASUDASU,M,69,GEN,IND,Ring,879,0,879,0.0610303506,0.0739362516,1440267,,
Andhra Pradesh,Khammam ,MUDIGE NAGESWARA RAO,M,44,ST,IND,BELT,1202,0,1202,0.083456748,0.1011050904,1440267,,
Andhra Pradesh,Khammam ,MOKALLA RAMESH,M,41,ST,IND,Scissors,5401,0,5401,0.3749999132,0.4542999944,1440267,,
Andhra Pradesh,Khammam ,RAMESH KOMMU,M,42,SC,IND,Gas Stove,1273,1,1274,0.088455821,0.1071613022,1440267,,
Andhra Pradesh,Khammam ,RAMU KANDULA,M,35,SC,IND,Coconut,1021,0,1021,0.0708896337,0.085880447,1440267,,
Andhra Pradesh,Khammam ,LINGALA RAVI KUMAR,M,38,SC,IND,Gas Cylinder,9459,1,9460,0.6568226586,0.7957189312,1440267,,
Andhra Pradesh,Khammam ,SANAPA POMMAIAH,M,50,ST,IND,BUCKET,889,0,889,0.0617246663,0.0747773922,1440267,,
Andhra Pradesh,Khammam ,None of the Above,,,,NOTA,NOTA,4978,13,4991,0.3465329692,0.4198132332,1440267,,
Andhra Pradesh,Aruku ,KISHORE CHANDRA DEO,M,67,ST,INC,Hand,52574,310,52884,4.1564361727,5.7872493166,1272340,,
Andhra Pradesh,Aruku ,GUMMIDI SANDHYARANI,F,41,ST,TDP,Bicycle,319846,1947,321793,25.2914315356,35.2147401735,1272340,,
Andhra Pradesh,Aruku ,MIDIYAM BABURAO,M,63,ST,CPM,"Hammer, Sickle and Star",38254,644,38898,3.0572016914,4.2567208214,1272340,,
Andhra Pradesh,Aruku ,KOTHAPALLI GEETHA,F,43,ST,YSRCP,Ceiling Fan,410730,2461,413191,32.4748887876,45.216688079,1272340,,
Andhra Pradesh,Aruku ,BURJABARIKI DHANARAJU,M,32,ST,AAAP,Broom,8539,30,8569,0.6734835028,0.937730493,1272340,,
Andhra Pradesh,Aruku ,IILLA RAMI REDDY,M,60,ST,IND,Table,5685,7,5692,0.4473646981,0.6228920488,1272340,,
Andhra Pradesh,Aruku ,KANGALA BALUDORA,M,58,ST,IND,Cup & Saucer,23197,18,23215,1.8245909112,2.5404847002,1272340,,
Andhra Pradesh,Aruku ,CHETTI SANKARARAO,M,32,ST,IND,Envelope,8934,17,8951,0.7035069242,0.9795338596,1272340,,
Andhra Pradesh,Aruku ,BIDDIKA RAMAIAH,M,52,ST,IND,Iron,7581,6,7587,0.596302875,0.8302673883,1272340,,
Andhra Pradesh,Aruku ,VANUGU SANKARARAO,M,39,ST,IND,Bat,4591,23,4614,0.3626389173,0.504923386,1272340,,
Andhra Pradesh,Aruku ,SALLANGI RATNAM,F,35,ST,IND,Pot,7648,40,7688,0.6042410048,0.8413201109,1272340,,
Andhra Pradesh,Aruku ,None of the Above,,,,NOTA,NOTA,16496,36,16532,1.2993382272,1.8091446506,1272340,,
Andhra Pradesh,Srikakulam,KILLI KRUPARANI,F,52,GEN,INC,Hand,24038,133,24171,1.7097372475,2.29195469,1413726,,
Andhra Pradesh,Srikakulam,BODDEPALLI RAJARAO,M,47,GEN,BSP,Elephant,8036,13,8049,0.5693465353,0.7632263167,1413726,,
Andhra Pradesh,Srikakulam,RAMMOHAN NAIDU KINJARAPU,M,27,GEN,TDP,Bicycle,552348,4197,556545,39.3672465527,52.7729892414,1413726,,
Andhra Pradesh,Srikakulam,KADIYAM JAYALAKSHMI,F,32,GEN,PPOI,Television,5023,3,5026,0.3555144349,0.4765778938,1413726,,
Andhra Pradesh,Srikakulam,JAIDEV INJARAPU,M,41,GEN,AAAP,Broom,2517,42,2559,0.1810110304,0.242650782,1413726,,
Andhra Pradesh,Srikakulam,PAIDI RAJA RAO,M,40,GEN,JaSPa,Chappals,11334,89,11423,0.8080066434,1.0831574376,1413726,,
Andhra Pradesh,Srikakulam,REDDY SHANTHI,F,45,GEN,YSRCP,Ceiling Fan,426135,2718,428853,30.3349446781,40.6649143468,1413726,,
Andhra Pradesh,Srikakulam,VASUDEVA RAO BODDU,M,41,GEN,CPI(ML)(L),Auto- Rickshaw,5128,4,5132,0.3630123518,0.486629079,1413726,,
Andhra Pradesh,Srikakulam,KINJARAPU TEJESWARA RAO,M,31,GEN,IND,Bat,2074,1,2075,0.1467752591,0.1967566911,1413726,,
Andhra Pradesh,Srikakulam,TOTA TEJESWARA RAO,M,36,GEN,IND,Coconut,2143,1,2144,0.1516559786,0.2032994438,1413726,,
Andhra Pradesh,Srikakulam,None of the Above,,,,NOTA,NOTA,6100,38,6138,0.4341718268,0.5820205158,1413726,,
Andhra Pradesh,Vizianagaram,ASHOK GAJAPATHI RAJU PUSAPATI,M,62,GEN,TDP,Bicycle,534357,2192,536549,38.222927958,47.6681180498,1403736,,
Andhra Pradesh,Vizianagaram,JHANSI LAKSHMI BOTCHA,F,50,GEN,INC,Hand,122091,396,122487,8.7257860452,10.8819973116,1403736,,
Andhra Pradesh,Vizianagaram,BONU KRISHNA,M,50,SC,BSP,Elephant,4091,1,4092,0.2915078049,0.3635417065,1403736,,
Andhra Pradesh,Vizianagaram,TADIVAKA RAMESH NAIDU,M,44,GEN,JaSPa,Chappals,3346,42,3388,0.2413559245,0.3009968967,1403736,,
Andhra Pradesh,Vizianagaram,NARU SIMHADRI NAIDU,M,58,GEN,AAAP,Broom,2476,29,2505,0.1784523586,0.2225493584,1403736,,
Andhra Pradesh,Vizianagaram,PRASADA RAO NANDA,M,42,GEN,PPOI,Television,6396,5,6401,0.455997424,0.5686780213,1403736,,
Andhra Pradesh,Vizianagaram,VENKATA SWETHA CHALAPATHI KUMARA KRISHNA RANGARAO RAVU,M,33,GEN,YSRCP,Ceiling Fan,427629,2009,429638,30.6067522668,38.169924653,1403736,,
Andhra Pradesh,Vizianagaram,YELLA RAO SIYYADULA,M,33,SC,IND,Auto- Rickshaw,5125,0,5125,0.3650971408,0.4553155537,1403736,,
Andhra Pradesh,Vizianagaram,HARIKISHAN KUPPILI,M,37,GEN,IND,Bat,3573,30,3603,0.2566721948,0.3200979395,1403736,,
Andhra Pradesh,Vizianagaram,None of the Above,,,,NOTA,NOTA,6506,22,6528,0.4650447093,0.5799609628,1403736,,
Andhra Pradesh,Visakhapatnam,IMANDI VENKATA KURMARAO,M,43,GEN,BSP,Elephant,14941,6,14947,0.8674930108,1.2845865938,1723011,,
Andhra Pradesh,Visakhapatnam,KAMBHAMPATI HARI BABU,M,60,GEN,BJP,Lotus,565326,1506,566832,32.897758633,48.7151126065,1723011,,
Andhra Pradesh,Visakhapatnam,BOLISETTI SATYANARAYANA (SATYA),M,57,GEN,INC,Hand,50605,27,50632,2.9385767125,4.3514543665,1723011,,
Andhra Pradesh,Visakhapatnam,KUNA RAMAM,M,51,GEN,AAAP,Broom,6147,28,6175,0.3583842471,0.5306966091,1723011,,
Andhra Pradesh,Visakhapatnam,DADI JYOTHI BHAVANI,F,43,GEN,PPOI,Television,2715,2,2717,0.1576890687,0.233506508,1723011,,
Andhra Pradesh,Visakhapatnam,DR,, BHAVANI SANKAR SASTRY.A,M,49,GEN,ICSP,Trumpet,1907,3,1910,0.1108524554,0.1641506921,1723011
Andhra Pradesh,Visakhapatnam,JT RAMARAO,M,42,GEN,sps,Kite,4316,7,4323,0.2508979919,0.3715305978,1723011,,
Andhra Pradesh,Visakhapatnam,Y.S VIJAYAMMA,F,58,GEN,YSRCP,Ceiling Fan,474628,1716,476344,27.6460219929,40.9383231706,1723011,,
Andhra Pradesh,Visakhapatnam,SABBAM HARI,M,60,GEN,JaSPa,Chappals,6598,46,6644,0.3856040385,0.5710037686,1723011,,
Andhra Pradesh,Visakhapatnam,UMAMAHESWARARAO ARETI,M,33,SC,IND,Bat,1750,1,1751,0.1016244238,0.1504857915,1723011,,
Andhra Pradesh,Visakhapatnam,KUTIKUPPALA SURYA RAO,M,60,GEN,IND,Gas Stove,1879,10,1889,0.1096336588,0.1623458939,1723011,,
Andhra Pradesh,Visakhapatnam,KURADA SATYANARAYANA PATNAIK,M,50,GEN,IND,Camera,1925,2,1927,0.1118391003,0.1656117192,1723011,,
Andhra Pradesh,Visakhapatnam,GEDELA KRISHNARAO,M,60,ST,IND,Batsman,1117,1,1118,0.0648864111,0.0960840177,1723011,,
Andhra Pradesh,Visakhapatnam,CHANDRASEKHAR BUDDA,M,35,GEN,IND,Window,1347,1,1348,0.078235136,0.1158508549,1723011,,
Andhra Pradesh,Visakhapatnam,CHALAPATHIRAO RONANKI,M,60,GEN,IND,Battery Torch,1593,1,1594,0.092512468,0.1369927765,1723011,,
Andhra Pradesh,Visakhapatnam,TANUKU DIVAKAR,M,46,GEN,IND,Violin,5418,0,5418,0.3144495305,0.4656379317,1723011,,
Andhra Pradesh,Visakhapatnam,DURGAPRASAD GUNTU,M,45,GEN,IND,Letter Box,2610,1,2611,0.1515370476,0.2243965743,1723011,,
Andhra Pradesh,Visakhapatnam,NAGENDRA SAIRAM,M,27,GEN,IND,CALCULATOR,2377,0,2377,0.1379561709,0.204285966,1723011,,
Andhra Pradesh,Visakhapatnam,J. PADMAJA,F,34,GEN,IND,Pressure Cooker,1539,1,1540,0.0893784195,0.1323518669,1723011,,
Andhra Pradesh,Visakhapatnam,BRAHMA SWAROOP KASIBHATTA,M,46,GEN,IND,School Bag,991,3,994,0.0576897071,0.0854271141,1723011,,
Andhra Pradesh,Visakhapatnam,SREENADH REDDY,M,39,GEN,IND,Cauliflower,1378,1,1379,0.080034312,0.1185150808,1723011,,
Andhra Pradesh,Visakhapatnam,SEEMAKURTHI SRINUVASU (BHAGHAVAN SRINU),M,41,GEN,IND,Mixee,1759,0,1759,0.1020887272,0.1511733337,1723011,,
Andhra Pradesh,Visakhapatnam,None of the Above,,,,NOTA,NOTA,7312,17,7329,0.4253600238,0.6298745665,1723011,,
Andhra Pradesh,Anakapalli,KARANAM TIRUPATHI RAO,M,45,GEN,BSP,Elephant,14819,15,14834,1.0584570245,1.2907200241,1401474,,
Andhra Pradesh,Anakapalli,MUTTAMSETTI SRINIVASA RAO (AVANTHI),M,47,GEN,TDP,Bicycle,566667,1796,568463,40.5617942252,49.4624900264,1401474,,
Andhra Pradesh,Anakapalli,VIJAYA LAKSHMI THOTA,F,44,GEN,INC,Hand,17697,73,17770,1.2679507433,1.5461840925,1401474,,
Andhra Pradesh,Anakapalli,KONDARAJU JAMPANA,M,47,GEN,JaSPa,Chappals,6215,46,6261,0.4467439282,0.5447753857,1401474,,
Andhra Pradesh,Anakapalli,GUDIVADA AMARNADH,M,30,GEN,YSRCP,Ceiling Fan,518566,1965,520531,37.1416808303,45.29188249,1401474,,
Andhra Pradesh,Anakapalli,VADLAMURI KRISHNA SWAROOP,M,41,SC,DABAP,Auto- Rickshaw,5501,5,5506,0.3928720761,0.4790821392,1401474,,
Andhra Pradesh,Anakapalli,SARISA LEELA PRASANNA KUMARI,F,43,GEN,PPOI,Television,2871,4,2875,0.2051411585,0.2501564021,1401474,,
Andhra Pradesh,Anakapalli,APPALARAJU SADARAM,M,60,GEN,IND,Violin,3225,3,3228,0.2303289251,0.2808712578,1401474,,
Andhra Pradesh,Anakapalli,None of the Above,,,,NOTA,NOTA,8559,45,8604,0.6139250532,0.748641977,1401474,,
Andhra Pradesh,Kakinada,THOTA NARASIMHAM,M,53,GEN,TDP,Bicycle,512045,2357,514402,36.2691692108,46.6988643069,1418290,,
Andhra Pradesh,Kakinada,MALLIPUDI MANGAPATI PALLAM RAJU,M,51,GEN,INC,Hand,19528,226,19754,1.3928040105,1.7933238314,1418290,,
Andhra Pradesh,Kakinada,MUTHABATHULA RATNA KUMAR,M,37,SC,BSP,Elephant,2469,42,2511,0.177044187,0.2279556617,1418290,,
Andhra Pradesh,Kakinada,ARJUNARAO YEGUPATI,M,57,SC,CPI(ML)(L),Cup & Saucer,1489,6,1495,0.1054086259,0.1357203163,1418290,,
Andhra Pradesh,Kakinada,KOLA VENKATA PRASAD VARMA,M,48,GEN,RJD,Candles,3459,14,3473,0.2448723463,0.3152887348,1418290,,
Andhra Pradesh,Kakinada,CHALAMALASETTY SUNIL,M,44,GEN,YSRCP,Ceiling Fan,508068,2903,510971,36.0272581771,46.3873884506,1418290,,
Andhra Pradesh,Kakinada,TEKUMUDI VENKATA RAO,M,55,GEN,PPOI,Television,3819,7,3826,0.2697614733,0.3473350703,1418290,,
Andhra Pradesh,Kakinada,TUMMALAPALLI SATYA RAMAKRISHNA,M,38,GEN,JaSPa,Chappals,6263,179,6442,0.4542089418,0.5848229281,1418290,,
Andhra Pradesh,Kakinada,MOTHA SARADA,F,33,SC,RPI(KH),Auto- Rickshaw,6835,1,6836,0.4819888739,0.6205913593,1418290,,
Andhra Pradesh,Kakinada,ROKKAM DAYAKAR,M,45,SC,RP(K),Electric Pole,1834,3,1837,0.1295221711,0.1667680408,1418290,,
Andhra Pradesh,Kakinada,SRINIVAS DANGETI,M,44,GEN,AAAP,Broom,2266,90,2356,0.1661155335,0.2138843245,1418290,,
